,着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師,course_len,weather,race_type,ground_state,date,horse_id,jockey_id
201001010412,14,3,5,ディーズハイビガー,牝4,55.0,田中勝春,1:10.6,1/2,103.8,13.0,496(-4),[東] 藤原辰雄,1200,晴,芝,良,2010年8月22日,2006106773,00684
201001010412,15,8,16,ヨイチラブソング,牡4,57.0,丹内祐次,1:10.6,アタマ,235.4,16.0,476(-8),[東] 菅原泰夫,1200,晴,芝,良,2010年8月22日,2006102070,01091
201001010412,16,6,12,ダノンフリーデン,牡3,54.0,藤田伸二,1:11.4,5,12.0,7.0,492(+6),[西] 森秀行,1200,晴,芝,良,2010年8月22日,2007105725,00705
201001010501,1,8,13,ドリームルパン,牡2,53.0,丸山元気,1:49.6,,8.2,5.0,478(0),[東] 尾関知人,1700,晴,ダート,良,2010年8月28日,2008103566,01127
201001010501,2,4,5,リアライズペガサス,牡2,54.0,吉田稔,1:49.8,1.1/4,36.9,11.0,440(0),[西] 森秀行,1700,晴,ダート,良,2010年8月28日,2008110031,05041
201001010501,3,7,11,メイショウホウユウ,牡2,54.0,武幸四郎,1:50.2,2.1/2,3.5,1.0,510(+2),[西] 本田優,1700,晴,ダート,良,2010年8月28日,2008101786,01026
201001010501,4,6,9,テイエムミライオー,牡2,54.0,長谷川浩,1:50.5,1.3/4,18.4,8.0,462(+6),[西] 福島信晴,1700,晴,ダート,良,2010年8月28日,2008103671,01084
201001010501,5,4,4,マイネルパラダイム,牡2,54.0,丹内祐次,1:50.7,1,27.7,10.0,394(-4),[東] 畠山重則,1700,晴,ダート,良,2010年8月28日,2008104962,01091
201001010501,6,7,10,エーシンイグアス,牡2,54.0,中舘英二,1:50.7,クビ,5.5,3.0,492(-4),[東] 畠山吉宏,1700,晴,ダート,良,2010年8月28日,2008104008,00635
201001010501,7,8,12,テンペスタ,牡2,54.0,柴山雄一,1:50.8,3/4,6.6,4.0,484(-6),[東] 高橋裕,1700,晴,ダート,良,2010年8月28日,2008101602,05243
201001010501,8,1,1,クリーンメタボ,牡2,54.0,岩田康誠,1:50.9,クビ,4.9,2.0,452(-2),[東] 清水英克,1700,晴,ダート,良,2010年8月28日,2008100274,05203
201001010501,9,3,3,ハードボイルド,牡2,51.0,西村太一,1:51.4,3,15.7,7.0,512(+2),[東] 和田正一,1700,晴,ダート,良,2010年8月28日,2008104571,01131
201001010501,10,5,6,マイネルプリューム,牡2,54.0,大野拓弥,1:51.8,2.1/2,230.1,13.0,446(0),[東] 中野栄治,1700,晴,ダート,良,2010年8月28日,2008103399,01096
201001010501,11,2,2,ヒタタレ,牡2,54.0,勝浦正樹,1:51.8,ハナ,24.5,9.0,516(-2),[東] 杉浦宏昭,1700,晴,ダート,良,2010年8月28日,2008103793,01025
201001010501,12,6,8,ケンタッキーロード,牡2,54.0,池添謙一,1:52.3,3,12.8,6.0,456(+8),[西] 鶴留明雄,1700,晴,ダート,良,2010年8月28日,2008100379,01032
201001010501,13,5,7,デルマヴィシュヌ,牡2,54.0,中谷雄太,1:52.6,1.3/4,160.4,12.0,454(0),[東] 矢野英一,1700,晴,ダート,良,2010年8月28日,2008104154,01038
201001010502,1,6,9,オールアズワン,牡2,54.0,安藤勝己,1:49.7,,1.2,1.0,464(-2),[西] 領家政蔵,1800,晴,芝,良,2010年8月28日,2008104316,00945
201001010502,2,4,5,ディーエスコンドル,牡2,54.0,勝浦正樹,1:50.3,3.1/2,44.2,6.0,444(-10),[東] 藤原辰雄,1800,晴,芝,良,2010年8月28日,2008106019,01025
201001010502,3,4,6,ヒダカアルテミス,牝2,54.0,吉田隼人,1:51.0,4,8.7,3.0,490(-4),[東] 栗田博憲,1800,晴,芝,良,2010年8月28日,2008101622,01095
201001010502,4,5,7,マイネルヴァルム,牡2,54.0,丹内祐次,1:51.1,1/2,7.8,2.0,442(+4),[東] 畠山重則,1800,晴,芝,良,2010年8月28日,2008104484,01091
201001010502,5,3,3,エメラルブライト,牡2,54.0,長谷川浩,1:51.3,1.1/2,67.2,8.0,448(-8),[西] 西浦勝一,1800,晴,芝,良,2010年8月28日,2008105769,01084
201001010502,6,6,10,ショウナンカライス,牡2,54.0,中舘英二,1:51.4,1/2,78.2,9.0,516(0),[東] 本間忍,1800,晴,芝,良,2010年8月28日,2008102662,00635
201001010502,7,5,8,マイネルインバネス,牡2,54.0,津村明秀,1:51.5,3/4,213.4,14.0,472(-2),[東] 鈴木康弘,1800,晴,芝,良,2010年8月28日,2008101886,01092
201001010502,8,8,13,マイネルシュベルト,牡2,54.0,大野拓弥,1:51.5,クビ,25.8,4.0,454(-2),[東] 畠山吉宏,1800,晴,芝,良,2010年8月28日,2008104967,01096
201001010502,9,7,12,リズムボーイ,牡2,54.0,藤岡佑介,1:52.1,3.1/2,182.3,13.0,478(+8),[東] 松山将樹,1800,晴,芝,良,2010年8月28日,2008105444,01093
201001010502,10,1,1,クークーダダ,牡2,51.0,国分優作,1:52.2,1/2,167.1,11.0,450(-2),[西] 五十嵐忠,1800,晴,芝,良,2010年8月28日,2008102120,01125
201001010502,11,7,11,コスモユリア,牝2,54.0,三浦皇成,1:52.2,ハナ,58.8,7.0,476(+2),[東] 手塚貴久,1800,晴,芝,良,2010年8月28日,2008104942,01122
201001010502,12,3,4,アオテアロア,牡2,51.0,西村太一,1:52.3,クビ,168.1,12.0,480(-6),[東] 和田正一,1800,晴,芝,良,2010年8月28日,2008104575,01131
201001010502,13,2,2,マイネルムジカ,牡2,54.0,中谷雄太,1:52.4,3/4,39.8,5.0,478(+2),[西] 中村均,1800,晴,芝,良,2010年8月28日,2008104941,01038
201001010502,14,8,14,ブラジルジャクー,牡2,53.0,丸山元気,1:53.1,4,148.5,10.0,484(+10),[東] 根本康広,1800,晴,芝,良,2010年8月28日,2008101331,01127
201001010503,1,2,2,ラヴァリーウィッチ,牝3,54.0,藤田伸二,1:48.2,,10.2,5.0,436(+2),[東] 池上昌弘,1700,晴,ダート,良,2010年8月28日,2007104240,00705
201001010503,2,4,5,ヒロインシチー,牝3,54.0,藤岡佑介,1:48.2,アタマ,4.3,3.0,444(-2),[東] 斎藤誠,1700,晴,ダート,良,2010年8月28日,2007105226,01093
201001010503,3,6,9,トーセンディオール,牝3,54.0,上村洋行,1:48.3,3/4,4.3,2.0,464(-2),[西] 友道康夫,1700,晴,ダート,良,2010年8月28日,2007103222,00709
201001010503,4,5,7,ネオスペチアーレ,牝3,54.0,秋山真一,1:48.4,3/4,3.3,1.0,452(+2),[西] 野中賢二,1700,晴,ダート,良,2010年8月28日,2007109084,01019
201001010503,5,5,6,プールルメリット,牝3,54.0,小林徹弥,1:48.5,クビ,23.1,8.0,400(-2),[東] 本間忍,1700,晴,ダート,良,2010年8月28日,2007102998,00722
201001010503,6,7,10,エミネンスグリーズ,牝3,54.0,三浦皇成,1:48.6,1/2,19.9,7.0,444(+2),[東] 伊藤圭三,1700,晴,ダート,良,2010年8月28日,2007100243,01122
201001010503,7,7,11,ヨイチクローン,牝3,54.0,丸田恭介,1:48.8,1.1/2,5.8,4.0,498(+2),[東] 菅原泰夫,1700,晴,ダート,良,2010年8月28日,2007105352,01117
201001010503,8,6,8,マイティーアゲン,牝3,54.0,柴山雄一,1:48.8,ハナ,219.4,13.0,448(+14),[東] 加藤和宏,1700,晴,ダート,良,2010年8月28日,2007101403,05243
201001010503,9,8,12,ロングエンプレス,牝3,54.0,武幸四郎,1:49.3,3,54.7,10.0,404(-2),[西] 小野幸治,1700,晴,ダート,良,2010年8月28日,2007102097,01026
201001010503,10,4,4,グルーヴィーコマチ,牝3,54.0,大野拓弥,1:49.3,ハナ,16.8,6.0,444(-2),[西] 山内研二,1700,晴,ダート,良,2010年8月28日,2007104562,01096
201001010503,11,3,3,スウィープイン,牝3,54.0,荻野琢真,1:49.6,1.3/4,80.6,11.0,486(+4),[西] 矢作芳人,1700,晴,ダート,良,2010年8月28日,2007102256,01112
201001010503,12,8,13,ロジガール,牝3,54.0,横山典弘,1:50.0,2.1/2,43.5,9.0,434(0),[東] 大竹正博,1700,晴,ダート,良,2010年8月28日,2007104833,00660
201001010503,13,1,1,デルマポッペア,牝3,54.0,中谷雄太,1:50.6,3.1/2,175.8,12.0,468(0),[東] 尾関知人,1700,晴,ダート,良,2010年8月28日,2007105992,01038
201001010504,1,5,5,トップモデル,牝2,54.0,小林徹弥,1:30.7,,5.0,3.0,422(0),[西] 藤岡範士,1500,晴,芝,良,2010年8月28日,2008100480,00722
201001010504,2,3,3,ダンシングロイヤル,牝2,54.0,安藤勝己,1:31.0,2,2.8,1.0,472(0),[東] 大竹正博,1500,晴,芝,良,2010年8月28日,2008105189,00945
201001010504,3,7,8,ランブイエ,牝2,54.0,横山典弘,1:31.0,ハナ,3.7,2.0,456(0),[東] 国枝栄,1500,晴,芝,良,2010年8月28日,2008103158,00660
201001010504,4,6,7,タマモトリトン,牡2,54.0,中舘英二,1:31.6,3.1/2,11.1,6.0,454(0),[東] 水野貴広,1500,晴,芝,良,2010年8月28日,2008100747,00635
201001010504,5,4,4,アフィントン,牝2,54.0,四位洋文,1:31.7,3/4,30.1,8.0,438(0),[東] 栗田博憲,1500,晴,芝,良,2010年8月28日,2008103207,00700
201001010504,6,6,6,アースワンラシアン,牡2,54.0,三浦皇成,1:32.3,3.1/2,125.1,10.0,426(0),[東] 小西一男,1500,晴,芝,良,2010年8月28日,2008103736,01122
201001010504,7,7,9,スーサングレート,牡2,54.0,丸田恭介,1:32.5,1.1/4,22.9,7.0,506(0),[西] 鈴木孝志,1500,晴,芝,良,2010年8月28日,2008101252,01117
201001010504,8,1,1,サンキューフライト,牝2,54.0,芹沢純一,1:32.8,1.3/4,150.4,11.0,440(0),[西] 佐藤正雄,1500,晴,芝,良,2010年8月28日,2008100056,00674
201001010504,9,2,2,ゴールデンオブジェ,牡2,53.0,丸山元気,1:33.0,1.1/4,7.4,4.0,440(0),[西] 加用正,1500,晴,芝,良,2010年8月28日,2008105742,01127
201001010504,10,8,10,ラヴィアンクレール,牡2,54.0,藤田伸二,1:33.3,2,10.4,5.0,458(0),[東] 鈴木伸尋,1500,晴,芝,良,2010年8月28日,2008102913,00705
201001010504,11,8,11,ラブバレー,牝2,54.0,大野拓弥,1:33.5,1.1/4,62.7,9.0,446(0),[東] 星野忍,1500,晴,芝,良,2010年8月28日,2008105075,01096
201001010505,1,8,12,ハヤブサイッポン,牡3,56.0,吉田隼人,1:00.7,,14.8,6.0,480(0),[東] 伊藤圭三,1000,晴,ダート,良,2010年8月28日,2007100242,01095
201001010505,2,2,2,ケイエスジャパン,牡3,56.0,藤岡佑介,1:00.8,1/2,1.7,1.0,492(+2),[西] 高橋成忠,1000,晴,ダート,良,2010年8月28日,2007102436,01093
201001010505,3,3,3,サラノガンプ,牝3,54.0,津村明秀,1:00.9,1/2,11.1,4.0,468(-2),[東] 相沢郁,1000,晴,ダート,良,2010年8月28日,2007100194,01092
201001010505,4,7,9,メイショウセキトバ,牡3,56.0,武幸四郎,1:01.0,1/2,6.0,2.0,502(-4),[東] 小島太,1000,晴,ダート,良,2010年8月28日,2007101560,01026
201001010505,5,5,5,リキアイタイリン,牝3,51.0,西村太一,1:01.0,アタマ,9.4,3.0,440(-6),[東] 阿部新生,1000,晴,ダート,良,2010年8月28日,2007105766,01131
201001010505,6,6,8,アグネスラプチャ,牝3,54.0,勝浦正樹,1:01.0,クビ,13.7,5.0,406(-4),[西] 長浜博之,1000,晴,ダート,良,2010年8月28日,2007102694,01025
201001010505,7,4,4,アーティカル,牝3,54.0,三浦皇成,1:01.8,5,84.4,10.0,438(-2),[東] 伊藤伸一,1000,晴,ダート,良,2010年8月28日,2007101797,01122
201001010505,8,7,10,コンゴウタイガー,牡3,54.0,吉田稔,1:02.2,2.1/2,142.6,11.0,468(-8),[西] 山内研二,1000,晴,ダート,良,2010年8月28日,2007110127,05041
201001010505,9,5,6,オバマシチー,牡3,56.0,武英智,1:02.4,1.1/2,31.9,9.0,570(0),[西] 佐々木晶,1000,晴,ダート,良,2010年8月28日,2007110068,01048
201001010505,10,6,7,アサクサハンター,セ3,56.0,丹内祐次,1:02.7,1.3/4,15.1,7.0,498(-6),[東] 加藤征弘,1000,晴,ダート,良,2010年8月28日,2007102710,01091
201001010505,11,8,11,ルミエールヴェリテ,牝3,51.0,川須栄彦,1:02.9,1.1/4,21.3,8.0,468(-6),[西] 中竹和也,1000,晴,ダート,良,2010年8月28日,2007110112,01128
201001010505,12,1,1,タイサフララ,牡3,56.0,上村洋行,1:03.1,1.1/2,201.4,12.0,424(-4),[西] 橋田満,1000,晴,ダート,良,2010年8月28日,2007105073,00709
201001010506,1,6,12,ネオサクセス,牡3,56.0,三浦皇成,2:02.5,,10.1,5.0,464(-6),[東] 鈴木勝美,2000,晴,芝,良,2010年8月28日,2007101909,01122
201001010506,2,4,7,マドリガルスコア,牝3,54.0,宮崎北斗,2:02.9,2.1/2,42.9,10.0,468(0),[西] 角居勝彦,2000,晴,芝,良,2010年8月28日,2007105555,01118
201001010506,3,7,14,ヘヴンリーヴォイス,牝3,54.0,池添謙一,2:03.1,1.1/4+クビ,3.2,1.0,472(0),[西] 笹田和秀,2000,晴,芝,良,2010年8月28日,2007102915,01032
201001010506,4,7,13,ラパリーガ,牝3,54.0,吉田稔,2:03.2,1/2,14.7,6.0,466(+10),[西] 森秀行,2000,晴,芝,良,2010年8月28日,2007105730,05041
201001010506,5,1,1,デンコウセッカチ,牝3,51.0,川須栄彦,2:03.3,1/2,34.9,9.0,420(-12),[西] 荒川義之,2000,晴,芝,良,2010年8月28日,2007103629,01128
201001010506,6,3,5,パトリックバローズ,牡3,53.0,西村太一,2:03.3,クビ,254.8,15.0,508(+20),[西] 中竹和也,2000,晴,芝,良,2010年8月28日,2007104289,01131
201001010506,7,8,16,リヴィエラ,牡3,55.0,丸山元気,2:03.4,1/2,4.0,2.0,474(-2),[東] 二ノ宮敬,2000,晴,芝,良,2010年8月28日,2007106547,01127
201001010506,8,5,9,オブザモーメント,牝3,54.0,吉田隼人,2:03.4,クビ,90.2,11.0,448(+2),[東] 国枝栄,2000,晴,芝,良,2010年8月28日,2007102666,01095
201001010506,9,2,4,ブレイク,牡3,56.0,中舘英二,2:03.5,1/2,24.5,7.0,436(-16),[西] 作田誠二,2000,晴,芝,良,2010年8月28日,2007109143,00635
201001010506,10,3,6,コスモイチバンボシ,牡3,56.0,丹内祐次,2:04.3,5,242.6,14.0,542(+2),[東] 菅原泰夫,2000,晴,芝,良,2010年8月28日,2007105595,01091
201001010506,11,2,3,メジロドリュー,牝3,54.0,柴山雄一,2:04.5,1,283.2,16.0,438(-8),[東] 高木登,2000,晴,芝,良,2010年8月28日,2007102587,05243
201001010506,12,5,10,ビジュアルフライト,牡3,56.0,武幸四郎,2:05.3,5,134.3,13.0,506(+4),[西] 増本豊,2000,晴,芝,良,2010年8月28日,2007104440,01026
201001010506,13,6,11,バンコジーロ,牡3,56.0,岩田康誠,2:07.9,大,25.3,8.0,508(0),[西] 松田国英,2000,晴,芝,良,2010年8月28日,2007103382,05203
201001010506,14,1,2,ラグタイムバンド,牡3,56.0,丸田恭介,2:11.6,大,111.7,12.0,462(0),[東] 谷原義明,2000,晴,芝,良,2010年8月28日,2007105340,01117
201001010506,中,4,8,バトルドンジョン,牡3,56.0,藤田伸二,,,4.6,3.0,458(+2),[西] 本田優,2000,晴,芝,良,2010年8月28日,2007102139,00705
201001010506,失,8,15,メイショウピゴット,牡3,56.0,安藤勝己,2:03.1,,7.2,4.0,460(-2),[西] 岡田稲男,2000,晴,芝,良,2010年8月28日,2007101799,00945
201001010507,1,1,1,ワンモアグリッター,牝5,55.0,三浦皇成,0:59.0,,6.4,4.0,464(-10),[西] 須貝彦三,1000,晴,ダート,良,2010年8月28日,2005105310,01122
201001010507,2,4,4,ピュアマリーン,牝4,55.0,芹沢純一,0:59.6,3.1/2,26.8,8.0,446(-2),[西] 鹿戸明,1000,晴,ダート,良,2010年8月28日,2006102400,00674
201001010507,3,7,10,キタサンハナミチ,牝4,52.0,西村太一,1:00.0,2.1/2,10.2,6.0,458(+2),[東] 嶋田功,1000,晴,ダート,良,2010年8月28日,2006103584,01131
201001010507,4,6,8,アンプレヴー,牝4,55.0,岩田康誠,1:00.0,クビ,6.2,3.0,432(+2),[西] 藤原英昭,1000,晴,ダート,良,2010年8月28日,2006103376,05203
201001010507,5,5,5,キクノアルバ,牝3,52.0,荻野琢真,1:00.1,1/2,2.8,1.0,470(+16),[西] 羽月友彦,1000,晴,ダート,良,2010年8月28日,2007101557,01112
201001010507,6,3,3,リネンピュア,牝4,55.0,柴山雄一,1:00.5,2.1/2,302.4,11.0,446(-2),[東] 南田美知,1000,晴,ダート,良,2010年8月28日,2006103657,05243
201001010507,7,8,11,チョウキョウケン,牝3,49.0,川須栄彦,1:00.5,クビ,32.4,9.0,498(+8),[東] 柄崎孝,1000,晴,ダート,良,2010年8月28日,2007101636,01128
201001010507,8,2,2,ディアイリス,牝3,52.0,藤田伸二,1:00.5,アタマ,11.6,7.0,448(+10),[東] 池上昌弘,1000,晴,ダート,良,2010年8月28日,2007101048,00705
201001010507,9,5,6,フレイヤ,牝4,55.0,中舘英二,1:00.5,アタマ,8.6,5.0,504(-4),[東] 小島太,1000,晴,ダート,良,2010年8月28日,2006100750,00635
201001010507,10,6,7,コロナ,牝4,52.0,国分優作,1:00.6,クビ,5.3,2.0,450(+4),[西] 中尾秀正,1000,晴,ダート,良,2010年8月28日,2006109091,01125
201001010507,11,7,9,ミルリュユッテ,牝4,55.0,勝浦正樹,1:00.9,2,67.7,10.0,446(+18),[西] 長浜博之,1000,晴,ダート,良,2010年8月28日,2006106671,01025
201001010507,除,8,12,ブルーエンジェル,牝3,51.0,丸山元気,,,---,,450(-2),[東] 矢野英一,1000,晴,ダート,良,2010年8月28日,2007104810,01127
201001010508,1,6,12,ミオリチャン,牝3,52.0,勝浦正樹,1:09.3,,4.9,3.0,408(-10),[東] 武市康男,1200,晴,芝,良,2010年8月28日,2007102943,01025
201001010508,2,7,13,トシザレイクブルー,牝4,55.0,池添謙一,1:09.5,1.1/2,52.5,13.0,462(+22),[西] 西浦勝一,1200,晴,芝,良,2010年8月28日,2006101749,01032
201001010508,3,5,10,マヤノアンズ,牝5,55.0,古川吉洋,1:09.6,クビ,18.0,6.0,444(0),[西] 庄野靖志,1200,晴,芝,良,2010年8月28日,2005100027,01015
201001010508,4,7,14,マイネルコルベット,牡5,57.0,三浦皇成,1:10.0,2.1/2,11.2,4.0,480(-6),[西] 西園正都,1200,晴,芝,良,2010年8月28日,2005110095,01122
201001010508,5,5,9,ヴィルマール,牡4,57.0,藤岡佑介,1:10.2,1.1/4,13.6,5.0,480(-4),[東] 堀宣行,1200,晴,芝,良,2010年8月28日,2006110148,01093
201001010508,6,3,5,ハイエストクライム,牡3,54.0,横山典弘,1:10.2,クビ,3.4,1.0,500(0),[東] 萩原清,1200,晴,芝,良,2010年8月28日,2007110092,00660
201001010508,7,4,8,ウインバンディエラ,牡4,57.0,吉田隼人,1:10.2,アタマ,30.8,10.0,474(-4),[東] 松山康久,1200,晴,芝,良,2010年8月28日,2006102275,01095
201001010508,8,6,11,カワキタライジン,牡5,57.0,大野拓弥,1:10.2,ハナ,120.1,16.0,456(+4),[東] 成島英春,1200,晴,芝,良,2010年8月28日,2005103252,01096
201001010508,9,8,15,インディゴライト,牝5,55.0,丸田恭介,1:10.3,1/2,30.5,9.0,496(+8),[東] 手塚貴久,1200,晴,芝,良,2010年8月28日,2005102654,01117
201001010508,10,4,7,シチリアーナ,牝5,55.0,柴山雄一,1:10.4,1/2,50.0,12.0,456(-10),[東] 加藤和宏,1200,晴,芝,良,2010年8月28日,2005106279,05243
201001010508,11,2,4,スワット,牡3,54.0,津村明秀,1:10.6,1.1/2,19.2,7.0,440(-6),[東] 武市康男,1200,晴,芝,良,2010年8月28日,2007105914,01092
201001010508,12,2,3,チェリーブランデー,牝3,52.0,秋山真一,1:10.9,1.3/4,27.3,8.0,406(-4),[東] 手塚貴久,1200,晴,芝,良,2010年8月28日,2007103132,01019
201001010508,13,1,2,ガム,牝3,52.0,吉田稔,1:10.9,クビ,73.1,15.0,408(0),[地] 国信満,1200,晴,芝,良,2010年8月28日,2007106158,05041
201001010508,14,8,16,ヴンダーゾンネ,牝4,55.0,長谷川浩,1:11.0,1/2,3.5,2.0,484(+6),[西] 松永昌博,1200,晴,芝,良,2010年8月28日,2006100745,01084
201001010508,15,3,6,クィンビークイーン,牝3,52.0,丸山元気,1:11.4,2.1/2,57.9,14.0,442(-2),[東] 小西一男,1200,晴,芝,良,2010年8月28日,2007102127,01127
201001010508,16,1,1,ナムラブーム,牡7,57.0,小林徹弥,1:12.0,3.1/2,39.3,11.0,498(+4),[西] 福島信晴,1200,晴,芝,良,2010年8月28日,2003105299,00722
201001010509,1,2,2,クリールパッション,牡5,57.0,津村明秀,1:44.0,,5.2,3.0,470(-4),[東] 相沢郁,1700,晴,ダート,良,2010年8月28日,2005100564,01092
201001010509,2,5,7,エーシンモアオバー,牡4,57.0,四位洋文,1:44.2,1.1/2,2.4,1.0,484(-10),[西] 沖芳夫,1700,晴,ダート,良,2010年8月28日,2006101789,00700
201001010509,3,5,6,スターシップ,牡6,55.0,吉田隼人,1:44.5,2,14.7,5.0,476(-4),[東] 鈴木伸尋,1700,晴,ダート,良,2010年8月28日,2004103275,01095
201001010509,4,7,11,コロナグラフ,牡5,54.0,丸山元気,1:44.7,3/4,16.1,6.0,498(0),[西] 浅見秀一,1700,晴,ダート,良,2010年8月28日,2005102373,01127
201001010509,5,7,10,タカオセンチュリー,牡7,56.0,黛弘人,1:44.7,ハナ,7.2,4.0,508(-4),[西] 矢作芳人,1700,晴,ダート,良,2010年8月28日,2003100179,01109
201001010509,6,6,9,タガノクリスエス,牝5,52.0,岩田康誠,1:44.7,クビ,4.8,2.0,494(+6),[西] 松田博資,1700,晴,ダート,良,2010年8月28日,2005105329,05203
201001010509,7,4,5,ピイラニハイウェイ,牡5,54.0,藤岡佑介,1:44.8,クビ,71.6,11.0,474(+4),[西] 池江泰郎,1700,晴,ダート,良,2010年8月28日,2005102603,01093
201001010509,8,1,1,ディアマジェスティ,牡4,53.0,柴原央明,1:44.8,クビ,24.6,8.0,458(+2),[西] 昆貢,1700,晴,ダート,良,2010年8月28日,2006101416,01074
201001010509,9,3,3,タマモクリエイト,牡5,54.0,中舘英二,1:45.7,5,21.9,7.0,522(-2),[西] 小原伊佐,1700,晴,ダート,良,2010年8月28日,2005105102,00635
201001010509,10,6,8,ゲンパチタキオン,牡6,53.0,柴山雄一,1:45.8,クビ,93.6,13.0,526(0),[東] 中川公成,1700,晴,ダート,良,2010年8月28日,2004102187,05243
201001010509,11,8,13,フリートアドミラル,牡6,53.0,古川吉洋,1:46.7,5,44.7,10.0,504(+4),[東] 池上昌弘,1700,晴,ダート,良,2010年8月28日,2004105156,01015
201001010509,12,4,4,バロズハート,牡5,54.0,藤田伸二,1:47.1,2.1/2,33.8,9.0,520(+4),[東] 池上昌弘,1700,晴,ダート,良,2010年8月28日,2005105197,00705
201001010509,13,8,12,アートオブウォー,牡6,53.0,吉田稔,1:47.8,4,79.4,12.0,480(-6),[西] 小原伊佐,1700,晴,ダート,良,2010年8月28日,2004104156,05041
201001010510,1,4,5,タマビッグボス,牡3,54.0,藤岡佑介,1:46.3,,6.0,4.0,492(0),[東] 相沢郁,1700,晴,ダート,良,2010年8月28日,2007104403,01093
201001010510,2,2,2,ビーボタンダッシュ,牡5,57.0,丸田恭介,1:46.4,1/2,4.1,2.0,512(-4),[東] 宗像義忠,1700,晴,ダート,良,2010年8月28日,2005102367,01117
201001010510,3,4,4,スピルオーバー,牡3,54.0,秋山真一,1:46.8,2.1/2,5.0,3.0,522(+2),[西] 大橋勇樹,1700,晴,ダート,良,2010年8月28日,2007104704,01019
201001010510,4,6,8,トゥザサミット,牡3,54.0,中舘英二,1:46.9,クビ,37.4,8.0,464(+20),[東] 松山康久,1700,晴,ダート,良,2010年8月28日,2007102673,00635
201001010510,5,5,7,スノーマジック,牝4,55.0,宮崎北斗,1:47.2,1.3/4,6.9,5.0,462(-8),[西] 加用正,1700,晴,ダート,良,2010年8月28日,2006103089,01118
201001010510,6,5,6,スタールーセント,牡5,57.0,津村明秀,1:47.2,ハナ,155.6,12.0,488(-8),[東] 中野栄治,1700,晴,ダート,良,2010年8月28日,2005101675,01092
201001010510,7,8,12,アグネスフリーダム,牡5,57.0,池添謙一,1:48.2,6,22.2,7.0,470(+4),[西] 長浜博之,1700,晴,ダート,良,2010年8月28日,2005102196,01032
201001010510,8,3,3,ニューロザリオ,牡5,54.0,川須栄彦,1:48.3,クビ,11.2,6.0,482(-4),[西] 池添兼雄,1700,晴,ダート,良,2010年8月28日,2005100877,01128
201001010510,9,7,11,ボーカリスト,牡4,57.0,藤田伸二,1:48.3,ハナ,3.6,1.0,456(+2),[西] 安達昭夫,1700,晴,ダート,良,2010年8月28日,2006103076,00705
201001010510,10,7,10,アドリーム,セ5,54.0,西村太一,1:48.9,3.1/2,170.4,13.0,488(+2),[東] 本間忍,1700,晴,ダート,良,2010年8月28日,2005103786,01131
201001010510,11,1,1,セイウンシグナル,牡4,57.0,長谷川浩,1:49.7,5,42.9,9.0,488(0),[西] 田所秀孝,1700,晴,ダート,良,2010年8月28日,2006110024,01084
201001010510,12,6,9,スティールシャーク,牝5,55.0,吉田稔,1:49.7,アタマ,82.7,11.0,480(0),[西] 鮫島一歩,1700,晴,ダート,良,2010年8月28日,2005102260,05041
201001010510,13,8,13,ラブアダブダブ,牝4,54.0,丸山元気,1:50.3,3.1/2,58.9,10.0,464(-2),[東] 加藤征弘,1700,晴,ダート,良,2010年8月28日,2006110032,01127
201001010511,1,5,7,シルクオールディー,牡3,54.0,四位洋文,2:41.1,,3.8,2.0,470(-8),[西] 昆貢,2600,晴,芝,良,2010年8月28日,2007104457,00700
201001010511,2,1,1,パーソナルブレーン,牝4,55.0,丸山元気,2:41.3,1.1/4,46.3,13.0,448(0),[西] 田所秀孝,2600,晴,芝,良,2010年8月28日,2006102301,01127
201001010511,3,8,14,マームードイモン,牡5,57.0,藤田伸二,2:41.5,1.1/4,3.4,1.0,434(+6),[西] 小原伊佐,2600,晴,芝,良,2010年8月28日,2005104817,00705
201001010511,4,4,5,ギムレットアイ,牡5,57.0,秋山真一,2:41.6,1/2,24.9,7.0,464(+8),[東] 浅野洋一,2600,晴,芝,良,2010年8月28日,2005103544,01019
201001010511,5,3,3,エジソン,牡4,57.0,吉田隼人,2:41.7,3/4,38.8,11.0,534(+4),[東] 鹿戸雄一,2600,晴,芝,良,2010年8月28日,2006106212,01095
201001010511,6,7,11,ロードオブザリング,牡3,54.0,池添謙一,2:41.7,クビ,20.9,6.0,488(+14),[西] 笹田和秀,2600,晴,芝,良,2010年8月28日,2007103591,01032
201001010511,7,6,10,サブコンシャス,牡5,57.0,三浦皇成,2:41.7,ハナ,27.5,9.0,530(+4),[東] 池上昌弘,2600,晴,芝,良,2010年8月28日,2005102540,01122
201001010511,8,2,2,レンディル,牡4,57.0,古川吉洋,2:41.8,クビ,6.5,4.0,488(-10),[東] 藤沢和雄,2600,晴,芝,良,2010年8月28日,2006110096,01015
201001010511,9,3,4,クロカンブッシュ,牝6,55.0,岩田康誠,2:41.9,1/2,8.7,5.0,444(0),[東] 手塚貴久,2600,晴,芝,良,2010年8月28日,2004102856,05203
201001010511,10,5,8,パッシングマーク,牡7,57.0,吉田稔,2:42.2,1.3/4,25.4,8.0,496(-4),[西] 浅見秀一,2600,晴,芝,良,2010年8月28日,2003102530,05041
